YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,SE5,1099,1212
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,TE24,662,647
2025-12,WEEKDAY,10,TRAIN,TE7,6537,4121
2025-12,WEEKDAY,21,TRAIN,NE17/PTC,36456,47466
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,EW7,1724,6968
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,PW4,2333,1434
2025-12,WEEKDAY,14,TRAIN,DT25,3130,2670
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,BP5,1167,750
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,CC2,2325,2131
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,EW23,23515,26712
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,CC16,2935,2715
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,DT7,1662,1261
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,EW26,5569,17444
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,CG1/DT35,4878,1856
2025-12,WEEKDAY,12,TRAIN,CC3,5374,9686
2025-12,WEEKDAY,7,TRAIN,CE1/DT16,12364,27343
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,DT28,2537,7371
2025-12,WEEKDAY,5,TRAIN,NE15,5441,227
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,DT2,1268,628
2025-12,WEEKDAY,8,TRAIN,PW5,5663,1845
2025-12,WEEKDAY,8,TRAIN,SW4,9350,2174
2025-12,WEEKDAY,12,TRAIN,SE3,3783,2079
2025-12,WEEKDAY,16,TRAIN,NS9/TE2,55614,77764
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,BP9,860,822
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,BP2,1503,641
2025-12,WEEKDAY,21,TRAIN,TE29,1149,4764
2025-12,WEEKDAY,22,TRAIN,PW3,202,1169
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,NE8,17473,9543
2025-12,WEEKDAY,7,TRAIN,DT17,2139,29902
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,NS12,4626,1548
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,EW3,732,34
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,BP11,1078,124
2025-12,WEEKDAY,7,TRAIN,CC26,6883,21354
2025-12,WEEKDAY,19,TRAIN,TE11,4616,6168
2025-12,WEEKDAY,8,TRAIN,PW2,92,281
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,EW24/NS1,12307,17953
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,BP13,544,537
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,EW20,4932,4639
2025-12,WEEKDAY,5,TRAIN,EW28,17492,1083
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,NS3,11588,6904
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,EW23,22157,16143
2025-12,WEEKDAY,11,TRAIN,EW29,7544,6108
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,TE11,859,1866
2025-12,WEEKDAY,5,TRAIN,CC8,1136,149
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,DT18,3115,3178
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,SW2,1399,1922
2025-12,WEEKDAY,14,TRAIN,EW30,2451,1276
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,PE3,3205,1943
2025-12,WEEKDAY,11,TRAIN,EW11,18836,15435
2025-12,WEEKDAY,12,TRAIN,TE27,6786,4730
2025-12,WEEKDAY,23,TRAIN,NS23,22453,4192
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,EW11,6638,7494
2025-12,WEEKDAY,6,TRAIN,BP7,2835,438
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,NS24/NE6/CC1,28608,22884
2025-12,WEEKDAY,5,TRAIN,TE29,266,2
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,TE25,1322,1205
2025-12,WEEKDAY,19,TRAIN,EW33,7659,13359
2025-12,WEEKDAY,5,TRAIN,SE2,2899,90
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,NE14,9947,4247
2025-12,WEEKDAY,9,TRAIN,SE2,9770,2707
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,NS9/TE2,3404,2051
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,NE11,1405,1250
2025-12,WEEKDAY,8,TRAIN,SE1,11740,3903
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,EW29,2750,2739
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,CC16,3818,1865
2025-12,WEEKDAY,20,TRAIN,NE11,13862,16954
2025-12,WEEKDAY,20,TRAIN,DT20,9576,6298
2025-12,WEEKDAY,14,TRAIN,BP2,1804,1823
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,NS2,7361,3283
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,TE12,393,265
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,CC3,7392,6282
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,SW2,28,125
2025-12,WEEKDAY,11,TRAIN,NS27/CE2/TE20,5002,4692
2025-12,WEEKDAY,5,TRAIN,TE18,151,41
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,EW14/NS26,11052,3996
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,NE4/DT19,10069,23571
2025-12,WEEKDAY,5,TRAIN,NS15,4425,2849
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,EW11,5953,8056
2025-12,WEEKDAY,9,TRAIN,NE18,10241,15648
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,TE3,3025,5072
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,NE18,533,1499
2025-12,WEEKDAY,21,TRAIN,CC3,16965,3009
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,TE11,1780,1224
2025-12,WEEKDAY,17,TRAIN,NE7/DT12,47928,35814
2025-12,WEEKDAY,13,TRAIN,DT30,7035,5956
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,DT24,2764,1324
2025-12,WEEKDAY,16,TRAIN,SW7,2179,2654
2025-12,WEEKDAY,5,TRAIN,CC19/DT9,214,479
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,EW2/DT32,26277,22793
2025-12,WEEKDAY,16,TRAIN,BP10,2523,3787
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,DT7,235,460
2025-12,WEEKDAY,11,TRAIN,BP6/DT1,34787,25247
2025-12,WEEKDAY,12,TRAIN,NE7/DT12,40974,36373
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,DT8,1074,1801
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,DT13,4019,6543
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,NE18,2958,3279
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,NE1/CC29,37,161
2025-12,WEEKDAY,10,TRAIN,EW25,12874,5777
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,NS27/CE2/TE20,443,988
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,BP13,419,106
2025-12,WEEKDAY,0,TRAIN,NS17/CC15,1022,2928
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,BP5,249,96
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,NS17/CC15,15888,6134
2025-12,WEEKDAY,0,TRAIN,NS19,758,4247
2025-12,WEEKDAY,14,TRAIN,EW16/NE3/TE17,33976,38039
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,BP5,496,776
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,NE11,7903,8075
2025-12,WEEKDAY,6,TRAIN,DT4,1069,252
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,NS16,17301,19216
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,NS11,20018,8884
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,NS3,7897,4536
2025-12,WEEKDAY,9,TRAIN,NS7,41080,34782
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,PW3,92,482
2025-12,WEEKDAY,13,TRAIN,DT31,7953,7502
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,EW25,8016,8793
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,NE9,11321,10422
2025-12,WEEKDAY,7,TRAIN,TE4,7729,15943
2025-12,WEEKDAY,21,TRAIN,CC10/DT26,10244,18825
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,CC28,1884,1226
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,PE3,1401,703
2025-12,WEEKDAY,17,TRAIN,NS27/CE2/TE20,14848,4781
2025-12,WEEKDAY,19,TRAIN,CC7,6298,12379
2025-12,WEEKDAY,5,TRAIN,TE13,59,50
2025-12,WEEKDAY,17,TRAIN,PW6,2096,2509
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,NS5,10218,12067
2025-12,WEEKDAY,21,TRAIN,TE6,4715,18919
2025-12,WEEKDAY,8,TRAIN,EW20,28884,37736
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,PW3,36,273
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,EW5,10527,15918
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,NS19,17419,19641
2025-12,WEEKDAY,22,TRAIN,NE18,8660,6302
2025-12,WEEKDAY,14,TRAIN,CC28,3083,2921
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,EW15,7819,3123
2025-12,WEEKDAY,19,TRAIN,CC19/DT9,7498,7445
2025-12,WEEKDAY,18,TRAIN,EW31,21768,3585
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,CC3,7453,5524
2025-12,WEEKDAY,8,TRAIN,EW14/NS26,9527,286784
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,CC16,2455,2396
2025-12,WEEKDAY,12,TRAIN,PE4,1812,1486
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,PW7,1574,842
2025-12,WEEKDAY,20,TRAIN,SE5,1004,4132
2025-12,WEEKDAY,12,TRAIN,EW28,26043,14105
2025-12,WEEKDAY,14,TRAIN,DT2,2753,2324
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,EW24/NS1,2416,378
2025-12,WEEKDAY,12,TRAIN,DT10,4111,2282
2025-12,WEEKDAY,20,TRAIN,EW2/DT32,53138,67695
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,DT20,10,0
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,NS7,11752,10320
2025-12,WEEKDAY,22,TRAIN,BP9,473,1580
2025-12,WEEKDAY,13,TRAIN,PW7,2839,3267
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,TE3,47,814
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,CC16,1070,962
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,NS5,10825,11131
2025-12,WEEKDAY,18,TRAIN,DT8,6710,6861
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,NE1/CC29,38771,32287
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,NS21/DT11,619,437
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,NE13,5407,10271
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,BP12,550,42
2025-12,WEEKDAY,10,TRAIN,TE5,5605,2306
2025-12,WEEKDAY,7,TRAIN,CC20,8781,6078
2025-12,WEEKDAY,23,TRAIN,NS24/NE6/CC1,13430,4582
2025-12,WEEKDAY,13,TRAIN,TE26,14481,13201
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,DT30,5093,1520
2025-12,WEEKDAY,9,TRAIN,EW3,17671,8431
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,TE26,6764,3673
2025-12,WEEKDAY,11,TRAIN,DT18,12319,18913
2025-12,WEEKDAY,8,TRAIN,EW23,93254,88233
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,NS4/BP1,14015,7829
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,CC10/DT26,8024,7127
2025-12,WEEKDAY,15,TRAIN,BP5,2100,1820
2025-12,WEEKDAY,5,TRAIN,PE6,1738,265
2025-12,WEEKDAY,11,TRAIN,SE4,4941,2518
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,DT22,9090,9176
2025-12,WEEKDAY,13,TRAIN,NE17/PTC,49032,47304
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,NE12/CC13,13804,22459
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,DT23,1223,1455
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,TE13,418,1682
2025-12,WEEKDAY,5,TRAIN,TE28,287,4
2025-12,WEEKDAY,5,TRAIN,NE5,433,39
2025-12,WEEKDAY,11,TRAIN,DT13,9844,14298
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,NE17/PTC,14292,7622
2025-12,WEEKDAY,12,TRAIN,EW11,19099,16833
2025-12,WEEKDAY,0,TRAIN,DT28,80,1614
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,SW3,1347,597
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,NS5,15150,7445
2025-12,WEEKDAY,9,TRAIN,EW6,17285,8811
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,NS28,1647,2915
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,CC5,2245,2625
2025-12,WEEKDAY,11,TRAIN,EW4,11230,4509
2025-12,WEEKDAY,15,TRAIN,DT7,3994,4131
2025-12,WEEKDAY,10,TRAIN,BP3,4789,1379
2025-12,WEEKDAY,13,TRAIN,EW30,1788,1478
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,EW16/NE3/TE17,12710,9297
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,CC3,6570,5425
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,DT13,3104,5520
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,CC12,4,127
2025-12,WEEKDAY,11,TRAIN,CC27,5313,4955
2025-12,WEEKDAY,16,TRAIN,NS10,33455,38726
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,SW5,3901,2367
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,EW24/NS1,26061,44753
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,BP8,478,485
2025-12,WEEKDAY,6,TRAIN,TE7,3729,1905
2025-12,WEEKDAY,14,TRAIN,NE7/DT12,26641,30699
2025-12,WEEKDAY,13,TRAIN,NS14,27816,23343
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,EW8/CC9,29721,28249
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,CE1/DT16,6194,10066
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,BP6/DT1,0,2445
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,NS13,18040,7924
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,DT25,1975,1060
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,EW1,13568,5402
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,DT5,3055,7134
2025-12,WEEKDAY,9,TRAIN,PE3,8442,4393
2025-12,WEEKDAY,0,TRAIN,SW4,75,649
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,PW3,505,231
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,TE6,1363,7858
2025-12,WEEKDAY,7,TRAIN,NS8,72863,21614
2025-12,WEEKDAY,16,TRAIN,EW18,17556,17834
2025-12,WEEKDAY,12,TRAIN,PE7,4697,3129
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,TE27,15,305
2025-12,WEEKDAY,23,TRAIN,NE9,3966,10657
2025-12,WEEKDAY,17,TRAIN,EW20,28787,18231
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,NE14,6800,1890
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,NE10,6777,6388
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,DT20,2435,1983
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,DT34,1914,2313
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,CC4/DT15,13529,12843
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,TE12,539,1927
2025-12,WEEKDAY,9,TRAIN,NE13,35072,18160
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,PE4,1024,502
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,NS14,10021,15424
2025-12,WEEKDAY,10,TRAIN,TE16,9390,5733
2025-12,WEEKDAY,10,TRAIN,NS18,17505,8751
2025-12,WEEKDAY,11,TRAIN,PW6,2060,858
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,BP4,673,804
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,BP3,2168,1219
2025-12,WEEKDAY,8,TRAIN,EW22,14275,30984
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,EW19,365,52
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,NS5,12643,4457
2025-12,WEEKDAY,22,TRAIN,NS5,8912,32993
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,DT13,7882,5474
2025-12,WEEKDAY,11,TRAIN,NE10,17590,10755
2025-12,WEEKDAY,23,TRAIN,TE7,590,2969
2025-12,WEEKDAY,11,TRAIN,NS8,20407,10407
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,EW6,5471,3274
2025-12,WEEKDAY,17,TRAIN,DT6,15104,8156
2025-12,WEEKDAY,18,TRAIN,TE24,4471,7004
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,BP11,1404,1241
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,DT25,1904,934
2025-12,WEEKDAY,8,TRAIN,NE5,3872,43075
2025-12,WEEKDAY,10,TRAIN,CC19/DT9,5157,7341
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,NS10,15434,19067
2025-12,WEEKDAY,12,TRAIN,SW5,9346,8200
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,NS14,20478,8215
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,EW24/NS1,14446,31705
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,DT30,3223,3062
2025-12,WEEKDAY,9,TRAIN,NS4/BP1,41176,26106
2025-12,WEEKDAY,21,TRAIN,DT34,2968,5814
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,BP7,23,128
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,CC7,6,89
2025-12,WEEKDAY,10,TRAIN,EW20,12785,11483
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,NS25/EW13,166,169
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,DT22,4827,7476
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,CC8,3396,3530
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,NS11,16623,15591
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,NS9/TE2,29785,36501
2025-12,WEEKDAY,10,TRAIN,CC17/TE9,5899,4128
2025-12,WEEKDAY,22,TRAIN,CC17/TE9,2300,5470
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,DT10,893,1149
2025-12,WEEKDAY,15,TRAIN,PE5,4370,5104
2025-12,WEEKDAY,14,TRAIN,DT28,6969,6688
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,EW22,2481,1543
2025-12,WEEKDAY,18,TRAIN,EW7,22900,37189
2025-12,WEEKDAY,6,TRAIN,PE6,5652,1945
2025-12,WEEKDAY,6,TRAIN,NE8,17282,10124
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,DT3,3135,2145
2025-12,WEEKDAY,20,TRAIN,DT6,3775,5291
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,NS20,16212,11533
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,NS19,20391,14487
2025-12,WEEKDAY,23,TRAIN,CC17/TE9,892,2679
2025-12,WEEKDAY,11,TRAIN,TE27,6924,3592
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,NE5,930,1093
2025-12,WEEKDAY,8,TRAIN,BP13,2975,809
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,BP12,404,1071
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,PE7,1492,1829
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,DT22,3910,2458
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,NE13,109,627
2025-12,WEEKDAY,17,TRAIN,EW27,84429,105305
2025-12,WEEKDAY,18,TRAIN,SW3,2570,4798
2025-12,WEEKDAY,5,TRAIN,EW6,1080,168
2025-12,WEEKDAY,19,TRAIN,SW7,1950,4773
2025-12,WEEKDAY,18,TRAIN,DT25,11720,9458
2025-12,WEEKDAY,0,TRAIN,NS21/DT11,4959,5725
2025-12,WEEKDAY,13,TRAIN,EW27,40886,43009
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,SW1,1406,934
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,NS20,13737,14217
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,DT29,2131,469
2025-12,WEEKDAY,7,TRAIN,NE14,78686,22645
2025-12,WEEKDAY,23,TRAIN,EW7,1671,8134
2025-12,WEEKDAY,22,TRAIN,TE15,8581,4411
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,CC2,1763,2233
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,NS2,11395,8124
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,EW17,11175,8602
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,DT31,3464,3272
2025-12,WEEKDAY,5,TRAIN,EW32,1298,1345
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,EW9,12030,2191
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,DT2,978,997
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,NS14,7550,15978
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,DT21,4424,3901
2025-12,WEEKDAY,9,TRAIN,TE1,4991,13857
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,CC14,855,1855
2025-12,WEEKDAY,10,TRAIN,DT4,3140,780
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,EW9,10949,18014
2025-12,WEEKDAY,5,TRAIN,PE2,2201,176
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,CC21,3882,5192
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,NS2,7089,15132
2025-12,WEEKDAY,17,TRAIN,PW2,265,261
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,DT3,1537,1364
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,DT20,2562,2561
2025-12,WEEKDAY,18,TRAIN,EW4,25853,22795
2025-12,WEEKDAY,0,TRAIN,NS10,1098,9198
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,BP13,568,505
2025-12,WEEKDAY,11,TRAIN,NS25/EW13,24358,72209
2025-12,WEEKDAY,15,TRAIN,EW24/NS1,78599,67167
2025-12,WEEKDAY,6,TRAIN,EW28,57626,13488
2025-12,WEEKDAY,17,TRAIN,SW1,7921,3956
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,EW8/CC9,39545,30020
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,NS9/TE2,14156,28589
2025-12,WEEKDAY,5,TRAIN,NS12,6768,1433
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,NE14,1037,8476
2025-12,WEEKDAY,0,TRAIN,DT6,67,518
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,EW25,7601,9164
2025-12,WEEKDAY,16,TRAIN,CC5,5460,3892
2025-12,WEEKDAY,12,TRAIN,DT34,5967,4049
2025-12,WEEKDAY,13,TRAIN,TE12,5694,6681
2025-12,WEEKDAY,23,TRAIN,EW1,1931,15351
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,BP9,1282,1102
2025-12,WEEKDAY,6,TRAIN,CC4/DT15,658,8872
2025-12,WEEKDAY,13,TRAIN,TE16,7391,6740
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,BP4,311,63
2025-12,WEEKDAY,23,TRAIN,NS12,2665,12272
2025-12,WEEKDAY,8,TRAIN,TE29,13092,2393
2025-12,WEEKDAY,16,TRAIN,TE28,3142,4842
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,SW1,51,43
2025-12,WEEKDAY,23,TRAIN,DT13,3807,4137
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,TE1,1693,1115
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,DT10,1654,1098
2025-12,WEEKDAY,10,TRAIN,NE7/DT12,19115,31857
2025-12,WEEKDAY,8,TRAIN,SE2,15543,2650
2025-12,WEEKDAY,14,TRAIN,BP4,2241,1727
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,DT22,4316,7159
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,NS12,10559,6264
2025-12,WEEKDAY,11,TRAIN,NE16/STC,47942,33824
2025-12,WEEKDAY,15,TRAIN,NE12/CC13,54902,65085
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,EW21/CC22,8762,9643
2025-12,WEEKDAY,15,TRAIN,NE13,18820,21493
2025-12,WEEKDAY,20,TRAIN,CC25,4672,6053
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,TE16,2693,2014
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,TE12,21,47
2025-12,WEEKDAY,0,TRAIN,CC16,93,353
2025-12,WEEKDAY,10,TRAIN,CC5,2393,5349
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,PW7,1570,1618
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,BP7,502,468
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,EW20,3060,5444
2025-12,WEEKDAY,9,TRAIN,CE1/DT16,8052,38792
2025-12,WEEKDAY,22,TRAIN,DT4,427,2512
2025-12,WEEKDAY,17,TRAIN,DT29,12287,13571
2025-12,WEEKDAY,7,TRAIN,TE11,6024,4459
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,SE4,1536,1386
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,EW7,630,102
2025-12,WEEKDAY,20,TRAIN,CC26,5171,3700
2025-12,WEEKDAY,20,TRAIN,TE28,2036,5870
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,BP6/DT1,16675,14793
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,TE18,2135,823
2025-12,WEEKDAY,6,TRAIN,NS5,57559,13161
2025-12,WEEKDAY,19,TRAIN,DT33,16074,47301
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,NS24/NE6/CC1,175,48
2025-12,WEEKDAY,13,TRAIN,NS25/EW13,68415,61355
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,PE1,1874,1353
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,TE27,618,2657
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,NS27/CE2/TE20,2494,3821
2025-12,WEEKDAY,19,TRAIN,CC26,13886,6013
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,SW2,2604,2500
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,SW5,3505,4038
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,SW5,2107,708
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,BP2,1212,271
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,DT30,15,537
2025-12,WEEKDAY,11,TRAIN,PW1,1235,2822
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,NS14,619,2471
2025-12,WEEKDAY,17,TRAIN,SE1,4996,6083
2025-12,WEEKDAY,17,TRAIN,TE19,42017,5514
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,NS12,7561,3344
